company	date	sentiment	time
VAR	Aug-17	0.200502796	2017-08
VAR	Sep-17	0.233129164	2017-09
VAR	Oct-17	0.36786446	2017-10
VAR	Nov-17	0.273844444	2017-11
VAR	Dec-17	0.214005682	2017-12
VAR	Jan-18	0.269072183	2018-01
VAR	Feb-18	0.313227732	2018-02
VAR	Mar-18	0.263035714	2018-03
VAR	Apr-18	0.21420151	2018-04
VAR	May-18	0.301143378	2018-05
VAR	Jun-18	0.215326389	2018-06
VAR	Jul-18	0.15436801	2018-07
VAR	Aug-18	0.111646436	2018-08
VAR	Sep-18	0.220909091	2018-09
VAR	Oct-18	0.28490578	2018-10
VAR	Nov-18	0.273836881	2018-11
VAR	Dec-18	0.301521825	2018-12
VAR	Jan-19	0.271491228	2019-01
VAR	Feb-19	0.321781552	2019-02
VAR	Mar-19	0.328929244	2019-03
VAR	Apr-19	0.297873377	2019-04
VAR	May-19	0.183930906	2019-05
VAR	Jun-19	0.298742898	2019-06
VAR	Jul-19	0.229380548	2019-07
VAR	Aug-19	0.311160714	2019-08
VAR	Sep-19	0.280818388	2019-09
VAR	Oct-19	0.258688272	2019-10
VAR	Nov-19	0.170790584	2019-11
VAR	Dec-19	0.33682802	2019-12
VAR	Jan-20	0.289334596	2020-01
VAR	Feb-20	0.23426369	2020-02
VAR	Mar-20	0.114294872	2020-03
VFC	Dec-08	-0.0375	2008-12
VFC	Jan-09	0.352083333	2009-01
VFC	Apr-09	0.057777778	2009-04
VFC	Jun-09	0.766666667	2009-06
VFC	Jul-09	0.2375	2009-07
VFC	Aug-09	-0.016666667	2009-08
VFC	Oct-09	0.079166667	2009-10
VFC	Jan-10	-0.275	2010-01
VFC	Feb-10	0.13543956	2010-02
VFC	Mar-10	0.16	2010-03
VFC	Apr-10	0.216470588	2010-04
VFC	May-10	-0.033333333	2010-05
VFC	Jun-10	-0.15	2010-06
VFC	Jul-10	0.05	2010-07
VFC	Aug-10	0.125	2010-08
VFC	Sep-10	0.166666667	2010-09
VFC	Oct-10	0.267384259	2010-10
VFC	Nov-10	0.066814815	2010-11
VFC	Dec-10	0.523717105	2010-12
VFC	Jan-11	0.18034632	2011-01
VFC	Feb-11	0.203675964	2011-02
VFC	Mar-11	0.16461039	2011-03
VFC	Apr-11	0.232308471	2011-04
VFC	May-11	0.110227273	2011-05
VFC	Jun-11	0.337801708	2011-06
VFC	Jul-11	0.400056117	2011-07
VFC	Aug-11	0.296522367	2011-08
VFC	Sep-11	0.074066968	2011-09
VFC	Oct-11	0.183341991	2011-10
VFC	Nov-11	0.400804094	2011-11
VFC	Dec-11	0.264066419	2011-12
VFC	Jan-12	0.261855426	2012-01
VFC	Feb-12	0.236150794	2012-02
VFC	Mar-12	0.213642241	2012-03
VFC	Apr-12	0.284457672	2012-04
VFC	May-12	0.183080808	2012-05
VFC	Jun-12	0.233808081	2012-06
VFC	Jul-12	0.415032092	2012-07
VFC	Aug-12	0.442708333	2012-08
VFC	Sep-12	0.352994228	2012-09
VFC	Oct-12	0.211606102	2012-10
VFC	Nov-12	0.252104037	2012-11
VFC	Dec-12	0.525381264	2012-12
VFC	Jan-13	0.314847616	2013-01
VFC	Feb-13	0.361696349	2013-02
VFC	Mar-13	0.516666667	2013-03
VFC	Apr-13	0.30767328	2013-04
VFC	May-13	0.319444444	2013-05
VFC	Jun-13	0.308929423	2013-06
VFC	Jul-13	0.25289736	2013-07
VFC	Aug-13	0.216666667	2013-08
VFC	Sep-13	0.173811	2013-09
VFC	Oct-13	0.268904128	2013-10
VFC	Nov-13	0.322534512	2013-11
VFC	Dec-13	0.265010238	2013-12
VFC	Jan-14	0.271589105	2014-01
VFC	Feb-14	0.252545522	2014-02
VFC	Mar-14	0.395797721	2014-03
VFC	Apr-14	0.367311974	2014-04
VFC	May-14	0.385263625	2014-05
VFC	Jun-14	0.259765713	2014-06
VFC	Jul-14	0.161778833	2014-07
VFC	Aug-14	0.233917749	2014-08
VFC	Sep-14	0.288634596	2014-09
VFC	Oct-14	0.248871562	2014-10
VFC	Nov-14	0.355596158	2014-11
VFC	Dec-14	0.379103476	2014-12
VFC	Jan-15	0.248338665	2015-01
VFC	Feb-15	0.259382115	2015-02
VFC	Mar-15	0.372924806	2015-03
VFC	Apr-15	0.32732568	2015-04
VFC	May-15	0.333827394	2015-05
VFC	Jun-15	0.435644258	2015-06
VFC	Jul-15	0.321391595	2015-07
VFC	Aug-15	0.424164978	2015-08
VFC	Sep-15	0.168005873	2015-09
VFC	Oct-15	0.217959892	2015-10
VFC	Nov-15	0.224480808	2015-11
VFC	Dec-15	0.35875	2015-12
VFC	Jan-16	0.245710005	2016-01
VFC	Feb-16	0.325159078	2016-02
VFC	Mar-16	0.372920004	2016-03
VFC	Apr-16	0.356515979	2016-04
VFC	May-16	0.292103151	2016-05
VFC	Jun-16	0.376912305	2016-06
VFC	Jul-16	0.33347032	2016-07
VFC	Aug-16	0.441694383	2016-08
VFC	Sep-16	0.193960659	2016-09
VFC	Oct-16	0.272854435	2016-10
VFC	Nov-16	0.328515704	2016-11
VFC	Dec-16	0.495994544	2016-12
VFC	Jan-17	0.223474666	2017-01
VFC	Feb-17	0.348570236	2017-02
VFC	Mar-17	0.309789972	2017-03
VFC	Apr-17	0.376060943	2017-04
VFC	May-17	0.134587363	2017-05
VFC	Jun-17	0.265358268	2017-06
VFC	Jul-17	0.264082299	2017-07
VFC	Aug-17	0.135353239	2017-08
VFC	Sep-17	0.204350775	2017-09
VFC	Oct-17	0.362824174	2017-10
VFC	Nov-17	0.346582973	2017-11
VFC	Dec-17	0.118993056	2017-12
VFC	Jan-18	0.159957315	2018-01
VFC	Feb-18	0.28031287	2018-02
VFC	Mar-18	0.315463912	2018-03
VFC	Apr-18	0.130534042	2018-04
VFC	May-18	0.189297747	2018-05
VFC	Jun-18	0.302843027	2018-06
VFC	Jul-18	0.32597315	2018-07
VFC	Aug-18	0.21324106	2018-08
VFC	Sep-18	0.261966272	2018-09
VFC	Oct-18	0.263154789	2018-10
VFC	Nov-18	0.368289116	2018-11
VFC	Dec-18	0.118948413	2018-12
VFC	Jan-19	0.280894566	2019-01
VFC	Feb-19	0.077829328	2019-02
VFC	Mar-19	0.289954423	2019-03
VFC	Apr-19	0.240010785	2019-04
VFC	May-19	0.241850297	2019-05
VFC	Jun-19	0.138004249	2019-06
VFC	Jul-19	0.351123806	2019-07
VFC	Aug-19	0.310098204	2019-08
VFC	Sep-19	0.328011322	2019-09
VFC	Oct-19	0.219844365	2019-10
VFC	Nov-19	0.214435877	2019-11
VFC	Dec-19	0.313953343	2019-12
VFC	Jan-20	0.255614147	2020-01
VFC	Feb-20	0.161439765	2020-02
VFC	Mar-20	0.065176991	2020-03
VIAC	Nov-17	0.475	2017-11
VIAC	Dec-19	0.217783799	2019-12
VIAC	Jan-20	0.228391697	2020-01
VIAC	Feb-20	0.204981199	2020-02
VIAC	Mar-20	0.202080815	2020-03
VLO	Jul-08	0.244444444	2008-07
VLO	Oct-08	0.333333333	2008-10
VLO	Dec-08	0.428125	2008-12
VLO	Jan-09	0.283748196	2009-01
VLO	Feb-09	0.128790509	2009-02
VLO	Mar-09	0.083571429	2009-03
VLO	Apr-09	0.161111111	2009-04
VLO	May-09	0.34087963	2009-05
VLO	Jun-09	0.276400028	2009-06
VLO	Jul-09	0.118650794	2009-07
VLO	Aug-09	0.012957043	2009-08
VLO	Sep-09	0.157964853	2009-09
VLO	Oct-09	0.319401042	2009-10
VLO	Nov-09	0.255527544	2009-11
VLO	Dec-09	0.325661376	2009-12
VLO	Jan-10	0.032282197	2010-01
VLO	Feb-10	0.205	2010-02
VLO	Mar-10	0.368644689	2010-03
VLO	Apr-10	0.114668737	2010-04
VLO	May-10	-0.171590909	2010-05
VLO	Jun-10	-0.156666667	2010-06
VLO	Jul-10	0.155110964	2010-07
VLO	Aug-10	0.208888889	2010-08
VLO	Sep-10	0.342857143	2010-09
VLO	Oct-10	0.207037037	2010-10
VLO	Nov-10	0.398333333	2010-11
VLO	Dec-10	0.107493961	2010-12
VLO	Jan-11	0.177615741	2011-01
VLO	Feb-11	0.234383154	2011-02
VLO	Mar-11	0.288084315	2011-03
VLO	Apr-11	0.231499637	2011-04
VLO	May-11	0.152460938	2011-05
VLO	Jun-11	-0.01986184	2011-06
VLO	Jul-11	0.278435185	2011-07
VLO	Aug-11	0.257742628	2011-08
VLO	Sep-11	0.362389771	2011-09
VLO	Oct-11	0.242299586	2011-10
VLO	Nov-11	0.234378946	2011-11
VLO	Dec-11	0.26726912	2011-12
VLO	Jan-12	0.171981015	2012-01
VLO	Feb-12	0.228421717	2012-02
VLO	Mar-12	0.179300842	2012-03
VLO	Apr-12	0.263889074	2012-04
VLO	May-12	0.285026123	2012-05
VLO	Jun-12	0.168259861	2012-06
VLO	Jul-12	0.330387636	2012-07
VLO	Aug-12	0.315042735	2012-08
VLO	Sep-12	0.21448879	2012-09
VLO	Oct-12	0.190911496	2012-10
VLO	Nov-12	0.358528504	2012-11
VLO	Dec-12	0.289605139	2012-12
VLO	Jan-13	0.184213944	2013-01
VLO	Feb-13	0.230002548	2013-02
VLO	Mar-13	0.226563928	2013-03
VLO	Apr-13	0.122531976	2013-04
VLO	May-13	0.277276219	2013-05
VLO	Jun-13	0.150168129	2013-06
VLO	Jul-13	0.124056514	2013-07
VLO	Aug-13	0.233183212	2013-08
VLO	Sep-13	0.208465448	2013-09
VLO	Oct-13	0.221978011	2013-10
VLO	Nov-13	0.249980396	2013-11
VLO	Dec-13	0.228805619	2013-12
VLO	Jan-14	0.23340531	2014-01
VLO	Feb-14	0.234535429	2014-02
VLO	Mar-14	0.066820713	2014-03
VLO	Apr-14	0.251248785	2014-04
VLO	May-14	0.139050591	2014-05
VLO	Jun-14	0.19792773	2014-06
VLO	Jul-14	0.214141838	2014-07
VLO	Aug-14	0.240195601	2014-08
VLO	Sep-14	0.150140797	2014-09
VLO	Oct-14	0.208753487	2014-10
VLO	Nov-14	0.309443318	2014-11
VLO	Dec-14	0.322458917	2014-12
VLO	Jan-15	0.306858973	2015-01
VLO	Feb-15	0.233197584	2015-02
VLO	Mar-15	0.235622087	2015-03
VLO	Apr-15	0.235100441	2015-04
VLO	May-15	0.212562415	2015-05
VLO	Jun-15	0.230222648	2015-06
VLO	Jul-15	0.251547072	2015-07
VLO	Aug-15	0.215886894	2015-08
VLO	Sep-15	0.245488286	2015-09
VLO	Oct-15	0.291831855	2015-10
VLO	Nov-15	0.298009228	2015-11
VLO	Dec-15	0.177173074	2015-12
VLO	Jan-16	0.217748264	2016-01
VLO	Feb-16	0.376131507	2016-02
VLO	Mar-16	0.359570911	2016-03
VLO	Apr-16	0.385649401	2016-04
VLO	May-16	0.370705854	2016-05
VLO	Jun-16	0.29408885	2016-06
VLO	Jul-16	0.346651727	2016-07
VLO	Aug-16	0.360009208	2016-08
VLO	Sep-16	0.375271831	2016-09
VLO	Oct-16	0.351548508	2016-10
VLO	Nov-16	0.372209206	2016-11
VLO	Dec-16	0.395387243	2016-12
VLO	Jan-17	0.33670799	2017-01
VLO	Feb-17	0.354800157	2017-02
VLO	Mar-17	0.395461779	2017-03
VLO	Apr-17	0.364895001	2017-04
VLO	May-17	0.354773033	2017-05
VLO	Jun-17	0.229128247	2017-06
VLO	Jul-17	0.322722927	2017-07
VLO	Aug-17	0.268489403	2017-08
VLO	Sep-17	0.368244262	2017-09
VLO	Oct-17	0.308105904	2017-10
VLO	Nov-17	0.350305782	2017-11
VLO	Dec-17	0.321824888	2017-12
VLO	Jan-18	0.177018864	2018-01
VLO	Feb-18	0.33075477	2018-02
VLO	Mar-18	0.252524483	2018-03
VLO	Apr-18	0.209606818	2018-04
VLO	May-18	0.267425457	2018-05
VLO	Jun-18	0.293805884	2018-06
VLO	Jul-18	0.24234601	2018-07
VLO	Aug-18	0.272158221	2018-08
VLO	Sep-18	0.223356206	2018-09
VLO	Oct-18	0.279258261	2018-10
VLO	Nov-18	0.133806881	2018-11
VLO	Dec-18	0.19340632	2018-12
VLO	Jan-19	0.235736379	2019-01
VLO	Feb-19	0.238973459	2019-02
VLO	Mar-19	0.345099426	2019-03
VLO	Apr-19	0.117868865	2019-04
VLO	May-19	-0.064339366	2019-05
VLO	Jun-19	-0.069350934	2019-06
VLO	Jul-19	-0.051863402	2019-07
VLO	Aug-19	0.060950812	2019-08
VLO	Sep-19	0.017964665	2019-09
VLO	Oct-19	0.100980049	2019-10
VLO	Nov-19	-0.066800114	2019-11
VLO	Dec-19	0.047997956	2019-12
VLO	Jan-20	0.058320339	2020-01
VLO	Feb-20	0.195199803	2020-02
VLO	Mar-20	0.150302852	2020-03
VMC	Jan-09	0.305555556	2009-01
VMC	Mar-09	0.416666667	2009-03
VMC	May-09	-0.08287037	2009-05
VMC	Jun-09	0.037090603	2009-06
VMC	Jul-09	0.039236111	2009-07
VMC	Oct-09	0.011111111	2009-10
VMC	Dec-09	0.138888889	2009-12
VMC	Feb-10	0.02	2010-02
VMC	Mar-10	0.10745098	2010-03
VMC	Apr-10	0.045784314	2010-04
VMC	May-10	0.086649832	2010-05
VMC	Jun-10	-0.175757576	2010-06
VMC	Jul-10	-0.281111111	2010-07
VMC	Aug-10	0.084920635	2010-08
VMC	Sep-10	0.427333333	2010-09
VMC	Oct-10	0.085714286	2010-10
VMC	Nov-10	0.076785714	2010-11
VMC	Dec-10	0.322886762	2010-12
VMC	Jan-11	-0.090300752	2011-01
VMC	Feb-11	0.100762787	2011-02
VMC	Mar-11	0.184176587	2011-03
VMC	Apr-11	0.105768624	2011-04
VMC	May-11	0.139935721	2011-05
VMC	Jun-11	0.175	2011-06
VMC	Jul-11	0.094814815	2011-07
VMC	Aug-11	0.181944444	2011-08
VMC	Sep-11	0.219010989	2011-09
VMC	Oct-11	0.266388889	2011-10
VMC	Nov-11	0.342815372	2011-11
VMC	Dec-11	0.236871212	2011-12
VMC	Jan-12	0.297777778	2012-01
VMC	Feb-12	0.374650673	2012-02
VMC	Mar-12	0.180484848	2012-03
VMC	Apr-12	0.272916667	2012-04
VMC	May-12	0.291282051	2012-05
VMC	Jun-12	0.37952381	2012-06
VMC	Jul-12	0.394607143	2012-07
VMC	Aug-12	0.4328125	2012-08
VMC	Sep-12	0.310887097	2012-09
VMC	Oct-12	0.249319585	2012-10
VMC	Nov-12	0.352849794	2012-11
VMC	Dec-12	0.236388889	2012-12
VMC	Jan-13	0.466136364	2013-01
VMC	Feb-13	0.128023937	2013-02
VMC	Mar-13	0.376405724	2013-03
VMC	Apr-13	0.382420086	2013-04
VMC	May-13	0.318796296	2013-05
VMC	Jun-13	-0.055729167	2013-06
VMC	Jul-13	0.128333333	2013-07
VMC	Aug-13	0.171765432	2013-08
VMC	Sep-13	0.329807692	2013-09
VMC	Oct-13	0.245037334	2013-10
VMC	Nov-13	0.39708498	2013-11
VMC	Dec-13	0.326811594	2013-12
VMC	Jan-14	0.183761979	2014-01
VMC	Feb-14	0.317053191	2014-02
VMC	Mar-14	0.250532407	2014-03
VMC	Apr-14	0.201340326	2014-04
VMC	May-14	0.115403208	2014-05
VMC	Jun-14	0.130782797	2014-06
VMC	Jul-14	0.196004611	2014-07
VMC	Aug-14	0.119958924	2014-08
VMC	Sep-14	0.256759907	2014-09
VMC	Oct-14	0.192026942	2014-10
VMC	Nov-14	0.338133409	2014-11
VMC	Dec-14	0.435628053	2014-12
VMC	Jan-15	0.253437716	2015-01
VMC	Feb-15	0.249843034	2015-02
VMC	Mar-15	0.258878867	2015-03
VMC	Apr-15	0.306985544	2015-04
VMC	May-15	0.256329215	2015-05
VMC	Jun-15	0.265034722	2015-06
VMC	Jul-15	0.3695539	2015-07
VMC	Aug-15	0.332317719	2015-08
VMC	Sep-15	0.261389396	2015-09
VMC	Oct-15	0.031139971	2015-10
VMC	Nov-15	0.211331035	2015-11
VMC	Dec-15	0.162199546	2015-12
VMC	Jan-16	0.360938252	2016-01
VMC	Feb-16	0.364751187	2016-02
VMC	Mar-16	0.307401696	2016-03
VMC	Apr-16	0.293422089	2016-04
VMC	May-16	0.252841527	2016-05
VMC	Jun-16	0.290032745	2016-06
VMC	Jul-16	0.220466736	2016-07
VMC	Aug-16	0.232948329	2016-08
VMC	Sep-16	0.231178075	2016-09
VMC	Oct-16	0.244654528	2016-10
VMC	Nov-16	0.353556571	2016-11
VMC	Dec-16	0.101388889	2016-12
VMC	Jan-17	0.378011294	2017-01
VMC	Feb-17	0.233700515	2017-02
VMC	Mar-17	0.211451158	2017-03
VMC	Apr-17	0.179037518	2017-04
VMC	May-17	0.226086648	2017-05
VMC	Jun-17	0.337051389	2017-06
VMC	Jul-17	0.265071179	2017-07
VMC	Aug-17	0.220628407	2017-08
VMC	Sep-17	0.25568641	2017-09
VMC	Oct-17	0.305661376	2017-10
VMC	Nov-17	0.248538112	2017-11
VMC	Dec-17	0.185686839	2017-12
VMC	Jan-18	0.195711368	2018-01
VMC	Feb-18	0.218081232	2018-02
VMC	Mar-18	0.219582251	2018-03
VMC	Apr-18	0.158137409	2018-04
VMC	May-18	0.192217543	2018-05
VMC	Jun-18	0.277786399	2018-06
VMC	Jul-18	0.20894001	2018-07
VMC	Aug-18	0.257826595	2018-08
VMC	Sep-18	0.211383867	2018-09
VMC	Oct-18	0.235763497	2018-10
VMC	Nov-18	0.201858222	2018-11
VMC	Dec-18	0.144094673	2018-12
VMC	Jan-19	0.170813049	2019-01
VMC	Feb-19	0.115369746	2019-02
VMC	Mar-19	0.283390042	2019-03
VMC	Apr-19	0.292244247	2019-04
VMC	May-19	0.278718457	2019-05
VMC	Jun-19	0.254727455	2019-06
VMC	Jul-19	0.240539634	2019-07
VMC	Aug-19	0.278735394	2019-08
VMC	Sep-19	0.227556908	2019-09
VMC	Oct-19	0.200851043	2019-10
VMC	Nov-19	0.277196421	2019-11
VMC	Dec-19	0.2825031	2019-12
VMC	Jan-20	0.181639139	2020-01
VMC	Feb-20	0.23518804	2020-02
VMC	Mar-20	0.209656692	2020-03
VNO	Nov-08	0.030555556	2008-11
VNO	Feb-09	0.041666667	2009-02
VNO	Mar-09	0.0625	2009-03
VNO	Apr-09	0.264197531	2009-04
VNO	May-09	0.41125	2009-05
VNO	Jun-09	0.449454545	2009-06
VNO	Jul-09	0.385	2009-07
VNO	Aug-09	0.255208333	2009-08
VNO	Sep-09	0.51281746	2009-09
VNO	Oct-09	0.133333333	2009-10
VNO	Nov-09	0.4125	2009-11
VNO	Dec-09	0.281107332	2009-12
VNO	Jan-10	0.141666667	2010-01
VNO	Feb-10	0.364962121	2010-02
VNO	Mar-10	0.136208791	2010-03
VNO	Apr-10	0.209	2010-04
VNO	May-10	0.193686869	2010-05
VNO	Jun-10	0.003815873	2010-06
VNO	Jul-10	0.009606481	2010-07
VNO	Aug-10	0.105555556	2010-08
VNO	Sep-10	0.301643519	2010-09
VNO	Oct-10	0.123333333	2010-10
VNO	Nov-10	0.207034632	2010-11
VNO	Dec-10	0.221770833	2010-12
VNO	Jan-11	0.34	2011-01
VNO	Feb-11	6.94E-18	2011-02
VNO	Mar-11	-0.100555556	2011-03
VNO	Apr-11	0.405	2011-04
VNO	May-11	0.122909091	2011-05
VNO	Jun-11	0.096234127	2011-06
VNO	Jul-11	0.226868687	2011-07
VNO	Aug-11	0.332857143	2011-08
VNO	Sep-11	0.098636364	2011-09
VNO	Oct-11	0.261168831	2011-10
VNO	Nov-11	0.048131313	2011-11
VNO	Dec-11	0.241896825	2011-12
VNO	Feb-12	0.415972222	2012-02
VNO	Mar-12	0.239550265	2012-03
VNO	Apr-12	0.441262626	2012-04
VNO	May-12	0.323863636	2012-05
VNO	Jun-12	0.345555556	2012-06
VNO	Jul-12	0.411931818	2012-07
VNO	Aug-12	0.192307692	2012-08
VNO	Sep-12	0.552104377	2012-09
VNO	Oct-12	0.219722222	2012-10
VNO	Nov-12	0.538888889	2012-11
VNO	Dec-12	0.357142857	2012-12
VNO	Jan-13	0.310822511	2013-01
VNO	Feb-13	0.142701525	2013-02
VNO	Mar-13	0.309021492	2013-03
VNO	Apr-13	0.327743271	2013-04
VNO	May-13	0.286779627	2013-05
VNO	Jun-13	0.394444444	2013-06
VNO	Aug-13	0.287878788	2013-08
VNO	Sep-13	0.08110119	2013-09
VNO	Oct-13	-0.071375661	2013-10
VNO	Nov-13	0.348333333	2013-11
VNO	Dec-13	0.480666667	2013-12
VNO	Jan-14	0.169005952	2014-01
VNO	Feb-14	0.440740741	2014-02
VNO	Mar-14	0.232960275	2014-03
VNO	Apr-14	0.343256761	2014-04
VNO	May-14	0.156403162	2014-05
VNO	Jun-14	0.207647908	2014-06
VNO	Jul-14	0.104583333	2014-07
VNO	Aug-14	0.295454545	2014-08
VNO	Sep-14	0.25213925	2014-09
VNO	Oct-14	0.131496527	2014-10
VNO	Nov-14	0.337599375	2014-11
VNO	Dec-14	0.33406945	2014-12
VNO	Jan-15	0.205122827	2015-01
VNO	Feb-15	0.278827507	2015-02
VNO	Mar-15	0.166696908	2015-03
VNO	Apr-15	0.255405532	2015-04
VNO	May-15	0.201021226	2015-05
VNO	Jun-15	0.307831519	2015-06
VNO	Jul-15	0.383429418	2015-07
VNO	Aug-15	0.332628952	2015-08
VNO	Sep-15	0.344020563	2015-09
VNO	Oct-15	0.259612987	2015-10
VNO	Nov-15	0.411694147	2015-11
VNO	Dec-15	0.228449337	2015-12
VNO	Jan-16	0.319978588	2016-01
VNO	Feb-16	0.376043211	2016-02
VNO	Mar-16	0.388551797	2016-03
VNO	Apr-16	0.359174784	2016-04
VNO	May-16	0.183259122	2016-05
VNO	Jun-16	0.358503401	2016-06
VNO	Jul-16	0.179130435	2016-07
VNO	Aug-16	0.337572464	2016-08
VNO	Sep-16	0.381704261	2016-09
VNO	Oct-16	0.322849181	2016-10
VNO	Nov-16	0.375666667	2016-11
VNO	Dec-16	0.289517797	2016-12
VNO	Jan-17	0.200727041	2017-01
VNO	Feb-17	0.283621676	2017-02
VNO	Mar-17	0.3025	2017-03
VNO	Apr-17	0.237012987	2017-04
VNO	May-17	0.142857143	2017-05
VNO	Jun-17	0.08864729	2017-06
VNO	Jul-17	0.079156653	2017-07
VNO	Aug-17	0.221694856	2017-08
VNO	Sep-17	0.047314815	2017-09
VNO	Oct-17	0.255762669	2017-10
VNO	Nov-17	0.080344828	2017-11
VNO	Dec-17	0.245757576	2017-12
VNO	Jan-18	0.203319646	2018-01
VNO	Feb-18	0.401220845	2018-02
VNO	Mar-18	0.317340131	2018-03
VNO	Apr-18	0.130760759	2018-04
VNO	May-18	0.118187602	2018-05
VNO	Jun-18	0.166261962	2018-06
VNO	Jul-18	0.088143927	2018-07
VNO	Aug-18	0.136877232	2018-08
VNO	Sep-18	0.001638566	2018-09
VNO	Oct-18	0.205039683	2018-10
VNO	Nov-18	0.155376984	2018-11
VNO	Dec-18	0.109537685	2018-12
VNO	Jan-19	0.048116667	2019-01
VNO	Feb-19	0.057473545	2019-02
VNO	Mar-19	0.037728987	2019-03
VNO	Apr-19	0.133396164	2019-04
VNO	May-19	0.147099567	2019-05
VNO	Jun-19	0.196917163	2019-06
VNO	Jul-19	0.2729662	2019-07
VNO	Aug-19	0.241845439	2019-08
VNO	Sep-19	0.245195829	2019-09
VNO	Oct-19	0.22543771	2019-10
VNO	Nov-19	0.308203748	2019-11
VNO	Dec-19	0.276191615	2019-12
VNO	Jan-20	0.188506843	2020-01
VNO	Feb-20	0.155005063	2020-02
VNO	Mar-20	0.225605389	2020-03
VRSK	Oct-09	0.179444444	2009-10
VRSK	Jan-10	0.5	2010-01
VRSK	Aug-10	0.005	2010-08
VRSK	Sep-10	0.016666667	2010-09
VRSK	Nov-10	-0.170454545	2010-11
VRSK	Jan-11	0.269119769	2011-01
VRSK	Mar-11	0.221041667	2011-03
VRSK	Jun-11	0.358333333	2011-06
VRSK	Jul-11	0.273333333	2011-07
VRSK	Aug-11	0.309393939	2011-08
VRSK	Oct-11	0.5	2011-10
VRSK	Nov-11	0.366054779	2011-11
VRSK	Dec-11	0.248759713	2011-12
VRSK	Jan-12	0.365873016	2012-01
VRSK	Feb-12	0.284889807	2012-02
VRSK	Mar-12	0.183333333	2012-03
VRSK	Apr-12	0.35	2012-04
VRSK	May-12	-0.048518519	2012-05
VRSK	Jun-12	0.373333333	2012-06
VRSK	Jul-12	0.058333333	2012-07
VRSK	Aug-12	0.266666667	2012-08
VRSK	Sep-12	0.215	2012-09
VRSK	Oct-12	0.467045455	2012-10
VRSK	Nov-12	0.066666667	2012-11
VRSK	Dec-12	0.225	2012-12
VRSK	Feb-13	-0.100297619	2013-02
VRSK	Mar-13	0.281815927	2013-03
VRSK	Apr-13	0.353055556	2013-04
VRSK	May-13	0.437857143	2013-05
VRSK	Jun-13	0.425	2013-06
VRSK	Jul-13	0.355808081	2013-07
VRSK	Aug-13	0.316666667	2013-08
VRSK	Sep-13	0.35	2013-09
VRSK	Oct-13	0.393073593	2013-10
VRSK	Nov-13	0.497619048	2013-11
VRSK	Dec-13	0.472222222	2013-12
VRSK	Jan-14	0.375	2014-01
VRSK	Feb-14	0.222020202	2014-02
VRSK	Mar-14	0.335069444	2014-03
VRSK	Apr-14	0.206186869	2014-04
VRSK	May-14	0.259411765	2014-05
VRSK	Jun-14	0.310669192	2014-06
VRSK	Jul-14	0.408823529	2014-07
VRSK	Aug-14	0.244791667	2014-08
VRSK	Sep-14	0.235841958	2014-09
VRSK	Oct-14	0.166114268	2014-10
VRSK	Nov-14	0.284471881	2014-11
VRSK	Dec-14	0.429479596	2014-12
VRSK	Jan-15	0.32463597	2015-01
VRSK	Feb-15	0.276305539	2015-02
VRSK	Mar-15	0.196333501	2015-03
VRSK	Apr-15	0.224910714	2015-04
VRSK	May-15	0.179098108	2015-05
VRSK	Jun-15	0.292532642	2015-06
VRSK	Jul-15	0.388129807	2015-07
VRSK	Aug-15	0.265047022	2015-08
VRSK	Sep-15	0.355887992	2015-09
VRSK	Oct-15	0.327927857	2015-10
VRSK	Nov-15	0.375333093	2015-11
VRSK	Dec-15	0.22625	2015-12
VRSK	Jan-16	0.389339827	2016-01
VRSK	Feb-16	0.245373264	2016-02
VRSK	Mar-16	0.412515915	2016-03
VRSK	Apr-16	0.168939394	2016-04
VRSK	May-16	0.159236695	2016-05
VRSK	Jun-16	0.33469697	2016-06
VRSK	Jul-16	0.389583333	2016-07
VRSK	Aug-16	0.21632609	2016-08
VRSK	Sep-16	0.4	2016-09
VRSK	Oct-16	0.002272727	2016-10
VRSK	Nov-16	0.285077922	2016-11
VRSK	Dec-16	0.5	2016-12
VRSK	Jan-17	0.8	2017-01
VRSK	Feb-17	0.108096591	2017-02
VRSK	Mar-17	0.315056818	2017-03
VRSK	Apr-17	0.231428571	2017-04
VRSK	May-17	0.017594868	2017-05
VRSK	Jun-17	-0.021875	2017-06
VRSK	Jul-17	0.344859307	2017-07
VRSK	Aug-17	0.123029319	2017-08
VRSK	Sep-17	0.156454545	2017-09
VRSK	Oct-17	0.112509775	2017-10
VRSK	Nov-17	0.218805483	2017-11
VRSK	Dec-17	0.185835017	2017-12
VRSK	Jan-18	0.15822339	2018-01
VRSK	Feb-18	0.250635074	2018-02
VRSK	Mar-18	0.1767872	2018-03
VRSK	Apr-18	0.130045455	2018-04
VRSK	May-18	0.301846034	2018-05
VRSK	Jun-18	0.285649982	2018-06
VRSK	Jul-18	0.218188532	2018-07
VRSK	Aug-18	0.279267722	2018-08
VRSK	Sep-18	0.043039683	2018-09
VRSK	Oct-18	0.278219697	2018-10
VRSK	Nov-18	0.166041987	2018-11
VRSK	Dec-18	0.185806452	2018-12
VRSK	Jan-19	0.164871795	2019-01
VRSK	Feb-19	0.131306161	2019-02
VRSK	Mar-19	0.248940326	2019-03
VRSK	Apr-19	0.333667922	2019-04
